LBN_2000_population,LBN_2001_population,LBN_2002_population,LBN_2003_population,LBN_2004_population,LBN_2005_population,LBN_2006_population,LBN_2007_population,LBN_2008_population,LBN_2009_population,LBN_2010_population,LBN_2011_population,LBN_2012_population,LBN_2013_population,LBN_2014_population,LBN_2015_population,LBN_2016_population,LBN_2017_population,LBN_2018_population,LBN_2019_population,LBN_2020_population,count,system:index,label
135.8407440185547,139.2943878173828,131.6516876220703,136.64883422851562,141.95919799804688,160.79241943359375,148.88836669921875,157.05641174316406,170.88482666015625,173.89501953125,130.3489227294922,140.90489196777344,101.18317413330078,108.6739501953125,139.4735870361328,107.22605895996094,158.49786376953125,165.02853393554688,165.73770141601562,205.97958374023438,184.91192626953125,1,+23950+11599,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,+23951+11520,1
20.662744522094727,21.758956909179688,21.56818389892578,23.388885498046875,21.66655158996582,25.851417541503906,25.693679809570312,29.14109992980957,28.589290618896484,28.492956161499023,29.01544761657715,29.9996395111084,28.87185287475586,37.31291198730469,28.187681198120117,32.45246124267578,33.68338394165039,37.9222297668457,36.33026885986328,39.506526947021484,36.97114944458008,1,+23951+11570,1
11.545165061950684,11.887236595153809,13.093429565429688,12.527073860168457,15.1502046585083,10.681059837341309,14.413605690002441,12.792713165283203,16.616451263427734,16.658485412597656,15.671875,15.44906997680664,8.959129333496094,13.64610481262207,9.977752685546875,12.99664306640625,11.239376068115234,11.430668830871582,10.861249923706055,15.842252731323242,13.538084983825684,1,+23952+11549,1
5.286592483520508,5.172839164733887,7.1522321701049805,7.113400459289551,7.70311975479126,7.030670642852783,8.279494285583496,7.9190592765808105,8.36858081817627,8.038331031799316,12.576830863952637,12.14321231842041,6.669785976409912,7.879852294921875,6.757798671722412,8.161982536315918,10.821730613708496,10.46606159210205,8.916354179382324,11.045642852783203,11.04783821105957,1,+23954+11540,1
11.132158279418945,12.548066139221191,13.298730850219727,12.797319412231445,14.7636137008667,11.499972343444824,14.480565071105957,13.161242485046387,17.219022750854492,18.731050491333008,18.954561233520508,18.002656936645508,11.41968822479248,15.615449905395508,11.846338272094727,14.928647994995117,14.823114395141602,14.191375732421875,13.93950366973877,17.229496002197266,18.331066131591797,11,+23959+11545,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,+23960+11530,1
5.878942489624023,5.391410827636719,7.271108150482178,7.403411865234375,8.347185134887695,6.896049499511719,8.553519248962402,8.10370922088623,8.272649765014648,9.20179271697998,12.528160095214844,13.206660270690918,7.52414608001709,9.201242446899414,8.557469367980957,9.040534973144531,11.445393562316895,10.499551773071289,9.263078689575195,10.3338041305542,11.551495552062988,2,+23960+11537,1
20.697265625,22.573829650878906,20.825319290161133,22.350753784179688,19.507631301879883,27.20306968688965,24.076133728027344,29.685792922973633,25.946617126464844,26.647031784057617,29.11789894104004,30.831933975219727,30.312101364135742,33.05852508544922,38.881046295166016,33.00377655029297,38.624576568603516,39.64384841918945,42.44426727294922,42.8574104309082,43.604103088378906,1,+23960+11575,1
11.132158279418945,12.548066139221191,13.298730850219727,12.797319412231445,14.7636137008667,11.499972343444824,14.480565071105957,13.161242485046387,17.219022750854492,18.731050491333008,18.954561233520508,18.002656936645508,11.41968822479248,15.615449905395508,11.846338272094727,14.928647994995117,14.823114395141602,14.191375732421875,13.93950366973877,17.229496002197266,18.331066131591797,1,+23961+11548,1
20.697265625,22.573829650878906,20.825319290161133,22.472150802612305,20.116117477416992,27.20306968688965,24.076133728027344,29.685792922973633,25.946617126464844,26.647031784057617,30.646549224853516,30.831933975219727,30.312101364135742,37.78852081298828,38.881046295166016,33.00377655029297,38.624576568603516,39.64384841918945,42.44426727294922,42.8574104309082,43.604103088378906,2,+23962+11571,1
23.072359085083008,23.694887161254883,22.47124481201172,22.68448257446289,21.834228515625,28.606035232543945,25.85871696472168,30.192407608032227,28.135976791381836,28.75667381286621,30.559215545654297,32.94053268432617,32.48552703857422,35.11540222167969,42.14064025878906,33.71623229980469,39.38481140136719,39.78319549560547,44.02322769165039,43.88172912597656,45.251747131347656,6,+23964+11578,1
28.67656135559082,26.99091148376465,27.81861114501953,28.775087356567383,27.760818481445312,32.76862716674805,31.739097595214844,35.240150451660156,34.9501838684082,33.482627868652344,36.02324676513672,38.46452331542969,40.78892517089844,40.78944778442383,49.64083480834961,40.231170654296875,47.763423919677734,51.2780876159668,54.258663177490234,56.4596061706543,60.652610778808594,7,+23964+11587,1
222.4676055908203,251.09671020507812,268.0977478027344,276.4444274902344,303.33184814453125,321.5622253417969,326.4236145019531,313.790771484375,364.0410461425781,360.78558349609375,348.6800842285156,376.9263610839844,447.80010986328125,456.1359558105469,473.83770751953125,491.224609375,477.64752197265625,512.7208251953125,571.8706665039062,554.9198608398438,609.7955322265625,1,+23964+11638,1
218.5386199951172,188.98304748535156,195.4351348876953,204.02203369140625,216.5941925048828,195.25177001953125,233.25958251953125,221.7423553466797,272.703125,278.5697937011719,221.37001037597656,232.23963928222656,184.97474670410156,200.6953582763672,302.6479187011719,242.25428771972656,271.6409606933594,295.2484130859375,260.2256774902344,330.2049865722656,279.4028015136719,4,+23965+11610,1
202.6392822265625,223.14306640625,219.29383850097656,233.3047637939453,251.6412811279297,242.98951721191406,290.8406982421875,267.0625305175781,310.145751953125,312.0455627441406,283.6589660644531,303.4811706542969,357.05755615234375,370.6831359863281,428.7198791503906,499.5411071777344,435.0957946777344,463.02703857421875,468.0982971191406,484.7839660644531,493.818359375,1,+23965+11620,1
233.3418426513672,264.39617919921875,275.1951599121094,278.9869079589844,307.0766296386719,335.62786865234375,339.6232604980469,353.245849609375,362.53179931640625,368.8459777832031,399.8275451660156,415.7376708984375,442.3958740234375,490.328125,470.7741394042969,499.9048156738281,556.1040649414062,557.5694580078125,583.484130859375,592.4009399414062,635.67041015625,2,+23966+11631,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,+23967+11493,1
233.3418426513672,264.39617919921875,275.1951599121094,278.9869079589844,307.0766296386719,335.62786865234375,339.6232604980469,353.245849609375,362.53179931640625,368.8459777832031,399.8275451660156,415.7376708984375,442.3958740234375,490.328125,470.7741394042969,499.9048156738281,556.1040649414062,557.5694580078125,583.484130859375,592.4009399414062,635.67041015625,5,+23967+11628,1
231.44403076171875,266.67254638671875,291.8632507324219,303.98956298828125,312.4486389160156,340.44915771484375,344.307373046875,368.5250244140625,376.7958068847656,396.4899597167969,425.65234375,430.0621032714844,485.54608154296875,505.4114074707031,500.3013610839844,525.6642456054688,532.167236328125,537.59521484375,578.1849975585938,583.9985961914062,652.3790283203125,1,+23967+11651,1
28.67656135559082,26.530353546142578,27.128456115722656,27.892057418823242,27.035694122314453,32.76862716674805,30.749757766723633,34.64888000488281,32.945003509521484,33.482627868652344,36.02324676513672,38.46452331542969,40.78892517089844,40.78944778442383,48.32170104980469,39.97769546508789,47.763423919677734,51.2780876159668,54.258663177490234,56.4596061706543,60.652610778808594,1,+23968+11584,1
32.56789016723633,37.29060363769531,39.425086975097656,46.15243148803711,52.397396087646484,49.45685577392578,54.59153366088867,54.105186462402344,55.49040603637695,59.99814987182617,52.10777282714844,49.751792907714844,50.11355972290039,52.92000198364258,62.896629333496094,53.91718673706055,60.27096939086914,67.09716796875,64.62326049804688,83.70513153076172,81.04193878173828,2,+23968+11597,1
10.842860221862793,11.619473457336426,11.898295402526855,11.578877449035645,13.8103609085083,10.723322868347168,13.316092491149902,12.75446605682373,16.004201889038086,18.241535186767578,17.376256942749023,16.348215103149414,10.945858001708984,13.782557487487793,9.893411636352539,12.103752136230469,10.475252151489258,11.179920196533203,12.84650707244873,13.483372688293457,15.863489151000977,2,+23969+11546,1
10.842860221862793,11.619473457336426,11.898295402526855,11.578877449035645,13.8103609085083,10.723322868347168,13.316092491149902,12.75446605682373,16.004201889038086,18.241535186767578,17.376256942749023,16.348215103149414,10.945858001708984,13.782557487487793,9.893411636352539,12.103752136230469,10.475252151489258,11.179920196533203,12.84650707244873,13.483372688293457,15.863489151000977,2,+23969+11551,1
28.67656135559082,26.530353546142578,27.128456115722656,27.892057418823242,27.035694122314453,32.76862716674805,30.749757766723633,34.64888000488281,32.945003509521484,33.482627868652344,36.02324676513672,38.46452331542969,40.78892517089844,40.78944778442383,48.32170104980469,39.97769546508789,47.763423919677734,51.2780876159668,54.258663177490234,56.4596061706543,60.652610778808594,1,+23969+11581,1
221.0259552001953,200.47259521484375,203.1195526123047,211.1872100830078,213.3572235107422,228.18763732910156,233.98809814453125,258.0193176269531,258.3813171386719,271.82806396484375,261.07257080078125,270.1478271484375,207.77484130859375,238.86888122558594,287.4317932128906,234.15975952148438,312.9234313964844,329.1530456542969,314.23028564453125,373.4241638183594,336.8691101074219,2,+23969+11606,1
227.55319213867188,262.9459228515625,274.4873962402344,278.5284118652344,308.272216796875,332.6778259277344,343.23834228515625,352.5677490234375,356.010009765625,373.26129150390625,405.2189636230469,415.2193298339844,466.8747253417969,491.13861083984375,466.5029602050781,495.8872375488281,542.4995727539062,547.5796508789062,576.3782348632812,587.40576171875,629.552978515625,1,+23969+11641,1
207.14205932617188,251.7498016357422,284.14404296875,285.407470703125,290.1114807128906,315.48895263671875,320.1842041015625,316.62054443359375,343.664306640625,357.5635986328125,375.99365234375,395.1675720214844,453.588623046875,449.0836181640625,471.53057861328125,492.9783020019531,463.7502136230469,508.9440002441406,559.717529296875,535.1985473632812,606.3201293945312,1,+23969+11655,1
18.429323196411133,18.835506439208984,18.55162811279297,19.83917236328125,19.398155212402344,22.819622039794922,22.696638107299805,24.529254913330078,25.416288375854492,27.819374084472656,29.020156860351562,28.939786911010742,29.488903045654297,35.14507293701172,26.32619285583496,31.124326705932617,31.547658920288086,34.95282745361328,35.878108978271484,35.44527053833008,43.1335563659668,4,+23970+11562,1
221.0259552001953,200.47259521484375,203.1195526123047,211.1872100830078,213.3572235107422,228.18763732910156,233.98809814453125,258.0193176269531,258.3813171386719,271.82806396484375,261.07257080078125,270.1478271484375,207.77484130859375,238.86888122558594,287.4317932128906,234.15975952148438,312.9234313964844,329.1530456542969,314.23028564453125,373.4241638183594,336.8691101074219,3,+23970+11600,1
218.5386199951172,188.98304748535156,195.4351348876953,204.02203369140625,216.5941925048828,195.25177001953125,233.25958251953125,221.7423553466797,272.703125,278.5697937011719,221.37001037597656,232.23963928222656,184.97474670410156,200.6953582763672,302.6479187011719,242.25428771972656,271.6409606933594,295.2484130859375,260.2256774902344,330.2049865722656,279.4028015136719,1,+23970+11608,1
5.972792148590088,5.117247581481934,6.328402996063232,5.270589351654053,7.690586566925049,5.977624893188477,7.818518161773682,7.6341729164123535,7.785425662994385,8.68436336517334,10.580021858215332,11.130101203918457,6.757393836975098,8.354060173034668,7.700038909912109,8.589818954467773,9.540735244750977,8.762704849243164,8.81032657623291,9.85484790802002,10.976725578308105,6,+23971+11536,1
233.3418426513672,264.39617919921875,275.1951599121094,278.9869079589844,307.0766296386719,335.62786865234375,339.6232604980469,353.245849609375,352.754638671875,368.8459777832031,399.8275451660156,415.7376708984375,442.3958740234375,490.328125,470.7741394042969,499.9048156738281,556.1040649414062,557.5694580078125,583.484130859375,592.4009399414062,635.67041015625,1,+23971+11629,1
28.831228256225586,26.945289611816406,28.16377067565918,28.883548736572266,28.316768646240234,34.19403076171875,32.60386657714844,35.061805725097656,33.98185729980469,35.24827194213867,39.0762825012207,41.67821502685547,41.551612854003906,43.33737564086914,50.5473747253418,41.426265716552734,50.65229797363281,52.53538131713867,54.673194885253906,59.975284576416016,63.283504486083984,1,+23973+11583,1
245.2345428466797,283.4342346191406,271.43115234375,286.1427001953125,307.9626159667969,326.8057556152344,333.92071533203125,344.989990234375,365.50689697265625,349.6829833984375,358.5326843261719,392.38006591796875,428.22882080078125,459.66168212890625,496.2398986816406,549.1256713867188,515.2471923828125,561.1089477539062,606.0057983398438,599.0158081054688,616.0096435546875,2,+23973+11618,1
233.3418426513672,264.39617919921875,275.1951599121094,278.9869079589844,307.0766296386719,335.62786865234375,339.6232604980469,353.245849609375,352.754638671875,368.8459777832031,399.8275451660156,415.7376708984375,442.3958740234375,490.328125,470.7741394042969,499.9048156738281,556.1040649414062,557.5694580078125,583.484130859375,592.4009399414062,635.67041015625,1,+23973+11630,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,+23974+11527,1
4.369938850402832,4.259089469909668,5.183897972106934,3.695823907852173,6.1764936447143555,5.036765098571777,6.089277267456055,5.240757942199707,5.7097954750061035,5.6729416847229,8.906027793884277,9.331659317016602,5.368434906005859,6.292323589324951,6.564210414886475,7.186873912811279,7.890773296356201,7.356905937194824,7.437939167022705,8.251060485839844,9.793082237243652,1,+23974+11539,1
227.6055145263672,270.2355041503906,278.5286560058594,285.7391052246094,317.7852478027344,332.6778259277344,343.23834228515625,352.5677490234375,361.4568176269531,373.26129150390625,405.2189636230469,415.2193298339844,466.8747253417969,491.13861083984375,484.5406494140625,509.6075744628906,542.4995727539062,547.5796508789062,590.3892211914062,587.40576171875,629.552978515625,4,+23974+11640,1
4.369938850402832,4.259089469909668,5.183897972106934,3.695823907852173,6.1764936447143555,5.036765098571777,6.089277267456055,5.240757942199707,5.7097954750061035,5.6729416847229,8.906027793884277,9.331659317016602,5.368434906005859,6.292323589324951,6.564210414886475,7.186873912811279,7.890773296356201,7.356905937194824,7.437939167022705,8.251060485839844,9.793082237243652,2,+23975+11535,1
227.6055145263672,270.2355041503906,278.5286560058594,285.7391052246094,317.7852478027344,324.5578308105469,336.5970764160156,319.57330322265625,361.4568176269531,368.010009765625,364.3384094238281,395.734130859375,461.7084655761719,465.6119384765625,484.5406494140625,509.6075744628906,494.8686218261719,527.6390380859375,590.3892211914062,563.7970581054688,624.637939453125,1,+23975+11636,1
230.44891357421875,277.9026184082031,292.08917236328125,307.4703369140625,334.2364807128906,338.83990478515625,345.4580078125,334.4832763671875,368.91357421875,383.03143310546875,395.5550537109375,414.3468322753906,472.1062316894531,469.6603698730469,512.249267578125,533.535400390625,485.4259948730469,536.9088134765625,587.1858520507812,571.25146484375,627.0929565429688,1,+23975+11651,1
224.37646484375,209.04371643066406,215.80355834960938,225.97467041015625,223.88284301757812,233.70143127441406,245.4600830078125,279.5505065917969,277.5337829589844,286.2532653808594,278.3128356933594,278.7764587402344,212.4055938720703,244.30654907226562,302.3308410644531,244.7838897705078,325.868408203125,332.0936584472656,316.71337890625,373.0101013183594,338.0640563964844,2,+23976+11604,1
229.92987060546875,200.91575622558594,199.235107421875,210.9085235595703,227.482666015625,202.97230529785156,242.67962646484375,234.1375732421875,281.7611999511719,287.8403625488281,265.8090515136719,282.6047668457031,201.90377807617188,215.26876831054688,345.9161376953125,266.0328369140625,292.39678955078125,306.98992919921875,293.9315490722656,365.5683288574219,318.9037780761719,4,+23976+11614,1
10.000753402709961,10.685094833374023,10.525044441223145,8.906699180603027,12.328866958618164,9.654376983642578,11.25054931640625,10.126541137695312,12.802022933959961,14.382061958312988,15.288009643554688,14.931225776672363,8.833806037902832,10.839423179626465,8.903136253356934,10.65794563293457,9.052299499511719,10.027568817138672,11.298845291137695,12.4725923538208,14.755743980407715,1,+23977+11545,1
14.270403861999512,15.409188270568848,15.749488830566406,16.32609748840332,16.95965576171875,15.894340515136719,16.900997161865234,17.90517234802246,18.65872573852539,22.302227020263672,23.38523292541504,24.05268669128418,20.197053909301758,25.812894821166992,19.779884338378906,23.70296859741211,18.3576717376709,18.944358825683594,21.251544952392578,22.93929672241211,26.599363327026367,1,+23978+11552,1
14.965123176574707,15.728625297546387,16.30682373046875,16.743175506591797,17.027559280395508,15.894340515136719,16.900997161865234,17.90517234802246,18.65872573852539,22.302227020263672,23.38523292541504,24.05268669128418,20.197053909301758,25.812894821166992,19.779884338378906,23.70296859741211,18.3576717376709,18.944358825683594,21.251544952392578,22.93929672241211,26.599363327026367,6,+23979+11559,1
230.44891357421875,277.9026184082031,292.08917236328125,307.4703369140625,334.2364807128906,338.83990478515625,345.4580078125,334.4832763671875,368.91357421875,383.03143310546875,395.5550537109375,414.3468322753906,472.1062316894531,469.6603698730469,512.249267578125,533.535400390625,485.4259948730469,536.9088134765625,587.1858520507812,571.25146484375,627.0929565429688,1,+23979+11646,1
184.70816040039062,148.14010620117188,151.10850524902344,164.72152709960938,166.53118896484375,171.32638549804688,174.49851989746094,200.99583435058594,200.9203643798828,199.33584594726562,185.72923278808594,195.16554260253906,165.93972778320312,192.76739501953125,244.9992218017578,195.87318420410156,236.74871826171875,245.69322204589844,220.23268127441406,273.0772705078125,249.79234313964844,1,+23980+11591,1
227.6055145263672,270.2355041503906,278.5286560058594,285.7391052246094,317.7852478027344,324.5578308105469,336.5970764160156,319.57330322265625,361.4568176269531,368.010009765625,364.3384094238281,395.734130859375,461.7084655761719,465.6119384765625,484.5406494140625,509.6075744628906,494.8686218261719,527.6390380859375,590.3892211914062,563.7970581054688,624.637939453125,1,+23980+11641,1
14.965123176574707,15.728625297546387,16.30682373046875,16.743175506591797,17.027559280395508,14.842644691467285,15.910364151000977,17.626577377319336,16.80291748046875,19.251253128051758,22.171550750732422,21.62289810180664,19.313302993774414,22.745882034301758,17.91057777404785,20.985549926757812,16.547224044799805,16.745769500732422,20.36041259765625,20.733810424804688,24.82761573791504,1,+23982+11554,1
229.12391662597656,211.9001007080078,220.1854705810547,224.80601501464844,226.55471801757812,238.00570678710938,244.3610382080078,280.82989501953125,275.7066955566406,293.22491455078125,283.5586242675781,281.73504638671875,214.13095092773438,246.31259155273438,312.2330322265625,248.63597106933594,330.0145568847656,335.4365234375,315.02294921875,383.1197509765625,338.80078125,1,+23982+11604,1
245.58624267578125,284.3317565917969,284.0961608886719,296.07769775390625,298.1161193847656,333.6891174316406,328.5616149902344,370.943359375,355.18682861328125,370.394775390625,402.69927978515625,418.4845275878906,453.52557373046875,509.6007080078125,477.2806091308594,537.5744018554688,579.048583984375,576.5591430664062,627.103271484375,635.9376831054688,661.6041870117188,1,+23982+11618,1
4.293029308319092,4.131531715393066,4.823550224304199,3.718383312225342,6.315596580505371,4.7651238441467285,5.625993728637695,5.677546977996826,5.465420722961426,5.501396656036377,8.243160247802734,8.400936126708984,5.251921653747559,5.892611980438232,6.171008110046387,6.739500045776367,6.86512565612793,6.34207010269165,6.292099475860596,7.259531497955322,8.121018409729004,1,+23983+11533,1
245.58624267578125,284.3317565917969,284.0961608886719,296.07769775390625,298.1161193847656,333.6891174316406,328.5616149902344,370.943359375,355.18682861328125,370.394775390625,402.69927978515625,418.4845275878906,453.52557373046875,509.6007080078125,477.2806091308594,537.5744018554688,579.048583984375,576.5591430664062,627.103271484375,635.9376831054688,661.6041870117188,3,+23983+11622,1
256.75823974609375,288.76568603515625,299.4020690917969,304.9467468261719,320.9884033203125,349.1658020019531,348.592041015625,381.98193359375,367.6925048828125,384.4561767578125,429.76171875,442.42132568359375,478.5317077636719,531.972412109375,488.33062744140625,525.7880249023438,570.2086791992188,578.056640625,605.8524169921875,609.750244140625,650.3515625,6,+23983+11631,1
184.70816040039062,148.14010620117188,151.10850524902344,164.72152709960938,166.53118896484375,171.32638549804688,174.49851989746094,200.99583435058594,200.9203643798828,199.33584594726562,185.72923278808594,195.16554260253906,165.93972778320312,192.76739501953125,244.9992218017578,195.87318420410156,236.74871826171875,245.69322204589844,220.23268127441406,273.0772705078125,249.79234313964844,2,+23984+11595,1
256.75823974609375,288.76568603515625,299.4020690917969,304.9467468261719,320.9884033203125,349.1658020019531,348.592041015625,381.98193359375,367.6925048828125,384.4561767578125,429.76171875,442.42132568359375,478.5317077636719,531.972412109375,488.33062744140625,525.7880249023438,570.2086791992188,578.056640625,605.8524169921875,609.750244140625,650.3515625,1,+23984+11633,1
200.9139404296875,226.1143035888672,240.92543029785156,235.60894775390625,278.0478515625,253.45144653320312,308.8793029785156,260.13433837890625,326.717529296875,346.2060852050781,324.259765625,339.7669677734375,417.5255126953125,422.6882019042969,463.5651550292969,509.66217041015625,459.3444519042969,499.2525634765625,524.9337158203125,504.3606262207031,556.8170166015625,2,+23984+11637,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,+23985+11527,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,+23985+11529,1
229.12391662597656,211.9001007080078,220.1854705810547,224.80601501464844,226.55471801757812,238.00570678710938,244.3610382080078,280.82989501953125,275.7066955566406,293.22491455078125,283.5586242675781,281.73504638671875,214.13095092773438,246.31259155273438,312.2330322265625,248.63597106933594,330.0145568847656,335.4365234375,315.02294921875,383.1197509765625,338.80078125,6,+23985+11604,1
4.293029308319092,4.261908531188965,4.823550224304199,3.8630013465881348,6.575927734375,4.7651238441467285,5.625993728637695,5.677546977996826,5.465420722961426,5.501396656036377,8.243160247802734,8.400936126708984,5.251921653747559,5.892611980438232,6.171008110046387,6.739500045776367,6.86512565612793,6.34207010269165,6.292099475860596,7.259531497955322,8.121018409729004,1,+23986+11539,1
19.95198631286621,20.16119384765625,19.59385871887207,20.440000534057617,20.55070686340332,23.617074966430664,23.538667678833008,25.3516845703125,25.800817489624023,28.321863174438477,27.94550132751465,30.80474281311035,29.635257720947266,31.941516876220703,26.515575408935547,29.969388961791992,30.887847900390625,33.235679626464844,36.54011917114258,38.494911193847656,40.301353454589844,10,+23986+11561,1
256.75823974609375,288.76568603515625,299.4020690917969,304.9467468261719,320.9884033203125,349.1658020019531,348.592041015625,381.98193359375,367.6925048828125,384.4561767578125,429.76171875,442.42132568359375,478.5317077636719,531.972412109375,488.33062744140625,525.7880249023438,570.2086791992188,578.056640625,605.8524169921875,609.750244140625,650.3515625,1,+23987+11628,1
